ts,venue,coin,mid
1782017100.0,hyperliquid,BTC,64251.0
1782018000.0,hyperliquid,BTC,64210.0
1782018900.0,hyperliquid,BTC,64265.0
1782019800.0,hyperliquid,BTC,64273.0
1782020700.0,hyperliquid,BTC,64221.0
1782021600.0,hyperliquid,BTC,64177.0
1782022500.0,hyperliquid,BTC,64258.0
1782023400.0,hyperliquid,BTC,64283.0
1782024300.0,hyperliquid,BTC,64265.0
1782025200.0,hyperliquid,BTC,64225.0
1782026100.0,hyperliquid,BTC,64142.0
1782027000.0,hyperliquid,BTC,64191.0
1782027900.0,hyperliquid,BTC,64160.0
1782028800.0,hyperliquid,BTC,64088.0
1782029700.0,hyperliquid,BTC,64014.0
1782030600.0,hyperliquid,BTC,63942.0
1782031500.0,hyperliquid,BTC,63985.0
1782032400.0,hyperliquid,BTC,63949.0
1782033300.0,hyperliquid,BTC,64021.0
1782034200.0,hyperliquid,BTC,64101.0
1782035100.0,hyperliquid,BTC,64175.0
1782036000.0,hyperliquid,BTC,64247.0
1782036900.0,hyperliquid,BTC,64273.0
1782037800.0,hyperliquid,BTC,64316.0
1782038700.0,hyperliquid,BTC,64336.0
1782039600.0,hyperliquid,BTC,64389.0
1782040500.0,hyperliquid,BTC,64356.0
1782041400.0,hyperliquid,BTC,64243.0
1782042300.0,hyperliquid,BTC,64130.0
1782043200.0,hyperliquid,BTC,64032.0
1782044100.0,hyperliquid,BTC,63976.0
1782045000.0,hyperliquid,BTC,64017.0
1782045900.0,hyperliquid,BTC,64161.0
1782046800.0,hyperliquid,BTC,64078.0
1782047700.0,hyperliquid,BTC,64127.0
1782048600.0,hyperliquid,BTC,64011.0
1782049500.0,hyperliquid,BTC,64105.0
1782050400.0,hyperliquid,BTC,64035.0
1782051300.0,hyperliquid,BTC,63999.0
1782052200.0,hyperliquid,BTC,64022.0
1782053100.0,hyperliquid,BTC,64110.0
1782054000.0,hyperliquid,BTC,64172.0
1782054900.0,hyperliquid,BTC,64229.0
1782055800.0,hyperliquid,BTC,64266.0
1782056700.0,hyperliquid,BTC,64185.0
1782057600.0,hyperliquid,BTC,64103.0
1782058500.0,hyperliquid,BTC,64150.0
1782059400.0,hyperliquid,BTC,64068.0
1782060300.0,hyperliquid,BTC,64107.0
1782061200.0,hyperliquid,BTC,64172.0
1782062100.0,hyperliquid,BTC,64073.0
1782063000.0,hyperliquid,BTC,64089.0
1782063900.0,hyperliquid,BTC,64111.0
1782064800.0,hyperliquid,BTC,63972.0
1782065700.0,hyperliquid,BTC,64005.0
1782066600.0,hyperliquid,BTC,64150.0
1782067500.0,hyperliquid,BTC,64162.0
1782068400.0,hyperliquid,BTC,64186.0
1782069300.0,hyperliquid,BTC,64186.0
1782070200.0,hyperliquid,BTC,64172.0
1782071100.0,hyperliquid,BTC,64168.0
1782072000.0,hyperliquid,BTC,64127.0
1782072900.0,hyperliquid,BTC,64083.0
1782073800.0,hyperliquid,BTC,63936.0
1782074700.0,hyperliquid,BTC,63800.0
1782075600.0,hyperliquid,BTC,63583.0
1782076500.0,hyperliquid,BTC,63650.0
1782077400.0,hyperliquid,BTC,63853.0
1782078300.0,hyperliquid,BTC,63760.0
1782079200.0,hyperliquid,BTC,63593.0
1782080100.0,hyperliquid,BTC,63692.0
1782081000.0,hyperliquid,BTC,63642.0
1782081900.0,hyperliquid,BTC,63762.0
1782082800.0,hyperliquid,BTC,63672.0
1782083700.0,hyperliquid,BTC,63605.0
1782084600.0,hyperliquid,BTC,63289.0
1782085500.0,hyperliquid,BTC,63270.0
1782086400.0,hyperliquid,BTC,63475.0
1782087300.0,hyperliquid,BTC,63688.0
1782088200.0,hyperliquid,BTC,63884.0
1782089100.0,hyperliquid,BTC,63861.0
1782090000.0,hyperliquid,BTC,63858.0
1782090900.0,hyperliquid,BTC,64616.0
1782091800.0,hyperliquid,BTC,64486.0
1782092700.0,hyperliquid,BTC,64576.0
1782093600.0,hyperliquid,BTC,64521.0
1782094500.0,hyperliquid,BTC,64510.0
1782095400.0,hyperliquid,BTC,64465.0
1782096300.0,hyperliquid,BTC,64218.0
1782097200.0,hyperliquid,BTC,64024.0
1782098100.0,hyperliquid,BTC,64253.0
1782099000.0,hyperliquid,BTC,64138.0
1782099900.0,hyperliquid,BTC,63937.0
1782100800.0,hyperliquid,BTC,63930.0
1782101700.0,hyperliquid,BTC,63936.0
1782102600.0,hyperliquid,BTC,63926.0
1782103500.0,hyperliquid,BTC,64067.0
1782104400.0,hyperliquid,BTC,64260.0
1782105300.0,hyperliquid,BTC,64203.0
1782106200.0,hyperliquid,BTC,64239.0
1782107100.0,hyperliquid,BTC,64204.0
1782108000.0,hyperliquid,BTC,64194.0
1782108900.0,hyperliquid,BTC,64091.0
1782109800.0,hyperliquid,BTC,63988.0
1782110700.0,hyperliquid,BTC,63971.0
1782111600.0,hyperliquid,BTC,64180.0
1782112500.0,hyperliquid,BTC,64230.0
1782113400.0,hyperliquid,BTC,64234.0
1782114300.0,hyperliquid,BTC,64178.0
1782115200.0,hyperliquid,BTC,64292.0
1782116100.0,hyperliquid,BTC,64165.0
1782117000.0,hyperliquid,BTC,64236.0
1782117900.0,hyperliquid,BTC,64139.0
1782118800.0,hyperliquid,BTC,64160.0
1782119700.0,hyperliquid,BTC,64093.0
1782120600.0,hyperliquid,BTC,64095.0
1782121500.0,hyperliquid,BTC,64108.0
1782122400.0,hyperliquid,BTC,64185.0
1782123300.0,hyperliquid,BTC,64142.0
1782124200.0,hyperliquid,BTC,64045.0
1782125100.0,hyperliquid,BTC,64112.0
1782126000.0,hyperliquid,BTC,64286.0
1782126900.0,hyperliquid,BTC,64349.0
1782127800.0,hyperliquid,BTC,64599.0
1782128700.0,hyperliquid,BTC,64630.0
1782129600.0,hyperliquid,BTC,64718.0
1782130500.0,hyperliquid,BTC,64909.0
1782131400.0,hyperliquid,BTC,65034.0
1782132300.0,hyperliquid,BTC,65116.0
1782133200.0,hyperliquid,BTC,65113.0
1782134100.0,hyperliquid,BTC,64953.0
1782135000.0,hyperliquid,BTC,65378.0
1782135900.0,hyperliquid,BTC,65537.0
1782136800.0,hyperliquid,BTC,65251.0
1782137700.0,hyperliquid,BTC,64945.0
1782138600.0,hyperliquid,BTC,64878.0
1782139500.0,hyperliquid,BTC,64946.0
1782140400.0,hyperliquid,BTC,65055.0
1782141300.0,hyperliquid,BTC,65014.0
1782142200.0,hyperliquid,BTC,65031.0
1782143100.0,hyperliquid,BTC,64802.0
1782144000.0,hyperliquid,BTC,64702.0
1782144900.0,hyperliquid,BTC,64670.0
1782145800.0,hyperliquid,BTC,64559.0
1782146700.0,hyperliquid,BTC,64702.0
1782147600.0,hyperliquid,BTC,64659.0
1782148500.0,hyperliquid,BTC,64508.0
1782149400.0,hyperliquid,BTC,64407.0
1782150300.0,hyperliquid,BTC,64587.0
1782151200.0,hyperliquid,BTC,64658.0
1782152100.0,hyperliquid,BTC,64584.0
1782153000.0,hyperliquid,BTC,64493.0
1782153900.0,hyperliquid,BTC,64309.0
1782154800.0,hyperliquid,BTC,64410.0
1782155700.0,hyperliquid,BTC,64343.0
1782156600.0,hyperliquid,BTC,64401.0
1782157500.0,hyperliquid,BTC,64482.0
1782158400.0,hyperliquid,BTC,64502.0
1782159300.0,hyperliquid,BTC,64385.0
1782160200.0,hyperliquid,BTC,64470.0
1782161100.0,hyperliquid,BTC,64420.0
1782162000.0,hyperliquid,BTC,64383.0
1782162900.0,hyperliquid,BTC,64278.0
1782163800.0,hyperliquid,BTC,64164.0
1782164700.0,hyperliquid,BTC,64298.0
1782165600.0,hyperliquid,BTC,64288.0
1782166500.0,hyperliquid,BTC,64015.0
1782167400.0,hyperliquid,BTC,63831.0
1782168300.0,hyperliquid,BTC,63964.0
1782169200.0,hyperliquid,BTC,63928.0
1782170100.0,hyperliquid,BTC,64031.0
1782171000.0,hyperliquid,BTC,63976.0
1782171900.0,hyperliquid,BTC,64012.0
1782172800.0,hyperliquid,BTC,63946.0
1782173700.0,hyperliquid,BTC,63845.0
1782174600.0,hyperliquid,BTC,64097.0
1782175500.0,hyperliquid,BTC,64138.0
1782176400.0,hyperliquid,BTC,64199.0
1782177300.0,hyperliquid,BTC,64180.0
1782178200.0,hyperliquid,BTC,64031.0
1782179100.0,hyperliquid,BTC,64131.0
1782180000.0,hyperliquid,BTC,64096.0
1782180900.0,hyperliquid,BTC,64143.0
1782181800.0,hyperliquid,BTC,64177.0
1782182700.0,hyperliquid,BTC,64167.0
1782183600.0,hyperliquid,BTC,63987.0
1782184500.0,hyperliquid,BTC,64063.0
1782185400.0,hyperliquid,BTC,63966.0
1782186300.0,hyperliquid,BTC,64035.0
1782187200.0,hyperliquid,BTC,64022.0
1782188100.0,hyperliquid,BTC,63952.0
1782189000.0,hyperliquid,BTC,63781.0
1782189900.0,hyperliquid,BTC,63595.0
1782190800.0,hyperliquid,BTC,63589.0
1782191700.0,hyperliquid,BTC,63444.0
1782192600.0,hyperliquid,BTC,63421.0
1782193500.0,hyperliquid,BTC,63371.0
1782194400.0,hyperliquid,BTC,63185.0
1782195300.0,hyperliquid,BTC,62734.0
1782196200.0,hyperliquid,BTC,62911.0
1782197100.0,hyperliquid,BTC,62900.0
1782198000.0,hyperliquid,BTC,62992.0
1782198900.0,hyperliquid,BTC,62960.0
1782199800.0,hyperliquid,BTC,62860.0
1782200700.0,hyperliquid,BTC,62852.0
1782201600.0,hyperliquid,BTC,62630.0
1782202500.0,hyperliquid,BTC,62009.0
1782203400.0,hyperliquid,BTC,62357.0
1782204300.0,hyperliquid,BTC,62348.0
1782205200.0,hyperliquid,BTC,62400.0
1782206100.0,hyperliquid,BTC,62478.0
1782207000.0,hyperliquid,BTC,62326.0
1782207900.0,hyperliquid,BTC,62349.0
1782208800.0,hyperliquid,BTC,62430.0
1782209700.0,hyperliquid,BTC,62330.0
1782210600.0,hyperliquid,BTC,62229.0
1782211500.0,hyperliquid,BTC,62294.0
1782212400.0,hyperliquid,BTC,62357.0
1782213300.0,hyperliquid,BTC,62520.0
1782214200.0,hyperliquid,BTC,62543.0
1782215100.0,hyperliquid,BTC,62481.0
1782216000.0,hyperliquid,BTC,62401.0
1782216900.0,hyperliquid,BTC,62373.0
1782217800.0,hyperliquid,BTC,62306.0
1782218700.0,hyperliquid,BTC,62231.0
1782219600.0,hyperliquid,BTC,62146.0
1782220500.0,hyperliquid,BTC,62032.0
1782221400.0,hyperliquid,BTC,62382.0
1782222300.0,hyperliquid,BTC,62449.0
1782223200.0,hyperliquid,BTC,62724.0
1782224100.0,hyperliquid,BTC,62545.0
1782225000.0,hyperliquid,BTC,62481.0
1782225900.0,hyperliquid,BTC,62458.0
1782226800.0,hyperliquid,BTC,62341.0
1782227700.0,hyperliquid,BTC,62254.0
1782228600.0,hyperliquid,BTC,62268.0
1782229500.0,hyperliquid,BTC,62460.0
1782230400.0,hyperliquid,BTC,62761.0
1782231300.0,hyperliquid,BTC,62559.0
1782232200.0,hyperliquid,BTC,62594.0
1782233100.0,hyperliquid,BTC,62526.0
1782234000.0,hyperliquid,BTC,62403.0
1782234900.0,hyperliquid,BTC,62617.0
1782235800.0,hyperliquid,BTC,62505.0
1782236700.0,hyperliquid,BTC,62330.0
1782237600.0,hyperliquid,BTC,62343.0
1782238500.0,hyperliquid,BTC,62321.0
1782239400.0,hyperliquid,BTC,62121.0
1782240300.0,hyperliquid,BTC,62219.0
1782241200.0,hyperliquid,BTC,62345.0
1782242100.0,hyperliquid,BTC,62416.0
1782243000.0,hyperliquid,BTC,62276.0
1782243900.0,hyperliquid,BTC,62381.0
1782244800.0,hyperliquid,BTC,62419.0
1782245700.0,hyperliquid,BTC,62471.0
1782246600.0,hyperliquid,BTC,62449.0
1782247500.0,hyperliquid,BTC,62440.0
1782248400.0,hyperliquid,BTC,62493.0
1782249300.0,hyperliquid,BTC,62545.0
1782250200.0,hyperliquid,BTC,62600.0
1782251100.0,hyperliquid,BTC,62568.0
1782252000.0,hyperliquid,BTC,62727.0
1782252900.0,hyperliquid,BTC,62586.0
1782253800.0,hyperliquid,BTC,62520.0
1782254700.0,hyperliquid,BTC,62560.0
1782255600.0,hyperliquid,BTC,62500.0
1782256500.0,hyperliquid,BTC,62652.0
1782257400.0,hyperliquid,BTC,62593.0
1782258300.0,hyperliquid,BTC,62706.0
1782259200.0,hyperliquid,BTC,62873.0
1782260100.0,hyperliquid,BTC,62820.0
1782261000.0,hyperliquid,BTC,62937.0
1782261900.0,hyperliquid,BTC,62991.0
1782262800.0,hyperliquid,BTC,62959.0
1782263700.0,hyperliquid,BTC,62886.0
1782264600.0,hyperliquid,BTC,62920.0
1782265500.0,hyperliquid,BTC,62910.0
1782266400.0,hyperliquid,BTC,62841.0
1782267300.0,hyperliquid,BTC,62735.0
1782268200.0,hyperliquid,BTC,62705.0
1782269100.0,hyperliquid,BTC,62599.0
1782270000.0,hyperliquid,BTC,62567.0
1782270900.0,hyperliquid,BTC,62646.0
1782271800.0,hyperliquid,BTC,62775.0
1782272700.0,hyperliquid,BTC,62703.0
1782273600.0,hyperliquid,BTC,62642.0
1782274500.0,hyperliquid,BTC,62571.0
1782275400.0,hyperliquid,BTC,62645.0
1782276300.0,hyperliquid,BTC,62741.0
1782277200.0,hyperliquid,BTC,62765.0
1782278100.0,hyperliquid,BTC,62867.0
1782279000.0,hyperliquid,BTC,62901.0
1782279900.0,hyperliquid,BTC,62857.0
1782280800.0,hyperliquid,BTC,62807.0
1782281700.0,hyperliquid,BTC,62826.0
1782282600.0,hyperliquid,BTC,62748.0
1782283500.0,hyperliquid,BTC,62747.0
1782284400.0,hyperliquid,BTC,62785.0
1782285300.0,hyperliquid,BTC,62642.0
1782286200.0,hyperliquid,BTC,62668.0
1782287100.0,hyperliquid,BTC,62616.0
1782288000.0,hyperliquid,BTC,62627.0
1782288900.0,hyperliquid,BTC,62674.0
1782289800.0,hyperliquid,BTC,62769.0
1782290700.0,hyperliquid,BTC,62781.0
1782291600.0,hyperliquid,BTC,62755.0
1782292500.0,hyperliquid,BTC,62666.0
1782293400.0,hyperliquid,BTC,62636.0
1782294300.0,hyperliquid,BTC,62657.0
1782295200.0,hyperliquid,BTC,62580.0
1782296100.0,hyperliquid,BTC,62513.0
1782297000.0,hyperliquid,BTC,62573.0
1782297900.0,hyperliquid,BTC,62416.0
1782298800.0,hyperliquid,BTC,62358.0
1782299700.0,hyperliquid,BTC,62356.0
1782300600.0,hyperliquid,BTC,62721.0
1782301500.0,hyperliquid,BTC,62884.0
1782302400.0,hyperliquid,BTC,62811.0
1782303300.0,hyperliquid,BTC,62794.0
1782304200.0,hyperliquid,BTC,62822.0
1782305100.0,hyperliquid,BTC,62587.0
1782306000.0,hyperliquid,BTC,62004.0
1782306900.0,hyperliquid,BTC,61829.0
1782307800.0,hyperliquid,BTC,61470.0
1782308700.0,hyperliquid,BTC,61308.0
1782309600.0,hyperliquid,BTC,61199.0
1782310500.0,hyperliquid,BTC,61201.0
1782311400.0,hyperliquid,BTC,61138.0
1782312300.0,hyperliquid,BTC,61084.0
1782313200.0,hyperliquid,BTC,60865.0
1782314100.0,hyperliquid,BTC,60848.0
1782315000.0,hyperliquid,BTC,60537.0
1782315900.0,hyperliquid,BTC,60245.0
1782316800.0,hyperliquid,BTC,60500.0
1782317700.0,hyperliquid,BTC,60523.0
1782318600.0,hyperliquid,BTC,60226.0
1782319500.0,hyperliquid,BTC,59822.0
1782320400.0,hyperliquid,BTC,59806.0
1782321300.0,hyperliquid,BTC,59661.0
1782322200.0,hyperliquid,BTC,59300.0
1782323100.0,hyperliquid,BTC,59373.0
1782324000.0,hyperliquid,BTC,59576.0
1782324900.0,hyperliquid,BTC,59684.0
1782325800.0,hyperliquid,BTC,59534.0
1782326700.0,hyperliquid,BTC,59570.0
1782327600.0,hyperliquid,BTC,59652.0
1782328500.0,hyperliquid,BTC,59808.0
1782329400.0,hyperliquid,BTC,59760.0
1782330300.0,hyperliquid,BTC,59943.0
1782331200.0,hyperliquid,BTC,60656.0
1782332100.0,hyperliquid,BTC,60747.0
1782333000.0,hyperliquid,BTC,60859.0
1782333900.0,hyperliquid,BTC,60931.0
1782334800.0,hyperliquid,BTC,60691.0
1782335700.0,hyperliquid,BTC,60822.0
1782336600.0,hyperliquid,BTC,61063.0
1782337500.0,hyperliquid,BTC,61083.0
1782338400.0,hyperliquid,BTC,60973.0
1782339300.0,hyperliquid,BTC,60846.0
1782340200.0,hyperliquid,BTC,60884.0
1782341100.0,hyperliquid,BTC,60838.0
1782342000.0,hyperliquid,BTC,60849.0
1782342900.0,hyperliquid,BTC,60952.0
1782343800.0,hyperliquid,BTC,60991.0
1782344700.0,hyperliquid,BTC,61047.0
1782345600.0,hyperliquid,BTC,61061.0
1782346500.0,hyperliquid,BTC,60889.0
1782347400.0,hyperliquid,BTC,60812.0
1782348300.0,hyperliquid,BTC,60787.0
1782349200.0,hyperliquid,BTC,60732.0
1782350100.0,hyperliquid,BTC,60829.0
1782351000.0,hyperliquid,BTC,60788.0
1782351900.0,hyperliquid,BTC,60895.0
1782352800.0,hyperliquid,BTC,60750.0
1782353700.0,hyperliquid,BTC,60900.0
1782354600.0,hyperliquid,BTC,60731.0
1782355500.0,hyperliquid,BTC,60756.0
1782356400.0,hyperliquid,BTC,60721.0
1782357300.0,hyperliquid,BTC,60762.0
1782358200.0,hyperliquid,BTC,60721.0
1782359100.0,hyperliquid,BTC,60854.0
1782360000.0,hyperliquid,BTC,60792.0
1782360900.0,hyperliquid,BTC,60871.0
1782361800.0,hyperliquid,BTC,60954.0
1782362700.0,hyperliquid,BTC,61337.0
1782363600.0,hyperliquid,BTC,61615.0
1782364500.0,hyperliquid,BTC,61578.0
1782365400.0,hyperliquid,BTC,61500.0
1782366300.0,hyperliquid,BTC,61572.0
1782367200.0,hyperliquid,BTC,61692.0
1782368100.0,hyperliquid,BTC,61645.0
1782369000.0,hyperliquid,BTC,61728.0
1782369900.0,hyperliquid,BTC,61689.0
1782370800.0,hyperliquid,BTC,61724.0
1782371700.0,hyperliquid,BTC,61772.0
1782372600.0,hyperliquid,BTC,61884.0
1782373500.0,hyperliquid,BTC,61874.0
1782374400.0,hyperliquid,BTC,61755.0
1782375300.0,hyperliquid,BTC,61736.0
1782376200.0,hyperliquid,BTC,61723.0
1782377100.0,hyperliquid,BTC,61668.0
1782378000.0,hyperliquid,BTC,61722.0
1782378900.0,hyperliquid,BTC,61659.0
1782379800.0,hyperliquid,BTC,61722.0
1782380700.0,hyperliquid,BTC,61703.0
1782381600.0,hyperliquid,BTC,61650.0
1782382500.0,hyperliquid,BTC,61544.0
1782383400.0,hyperliquid,BTC,61360.0
1782384300.0,hyperliquid,BTC,61229.0
1782385200.0,hyperliquid,BTC,61329.0
1782386100.0,hyperliquid,BTC,61211.0
1782387000.0,hyperliquid,BTC,61284.0
1782387900.0,hyperliquid,BTC,61249.0
1782388800.0,hyperliquid,BTC,61179.0
1782389700.0,hyperliquid,BTC,61066.0
1782390600.0,hyperliquid,BTC,61352.0
1782391500.0,hyperliquid,BTC,61213.0
1782392400.0,hyperliquid,BTC,61300.0
1782393300.0,hyperliquid,BTC,61208.0
1782394200.0,hyperliquid,BTC,60036.0
1782395100.0,hyperliquid,BTC,58234.0
1782396000.0,hyperliquid,BTC,59221.0
1782396900.0,hyperliquid,BTC,59291.0
1782397800.0,hyperliquid,BTC,59452.0
1782398700.0,hyperliquid,BTC,59438.0
1782399600.0,hyperliquid,BTC,59018.0
1782400500.0,hyperliquid,BTC,59225.0
1782401400.0,hyperliquid,BTC,59169.0
1782402300.0,hyperliquid,BTC,59530.0
1782403200.0,hyperliquid,BTC,59730.0
1782404100.0,hyperliquid,BTC,59718.0
1782405000.0,hyperliquid,BTC,59225.0
1782405900.0,hyperliquid,BTC,59276.0
1782406800.0,hyperliquid,BTC,59359.0
1782407700.0,hyperliquid,BTC,59522.0
1782408600.0,hyperliquid,BTC,59501.0
1782409500.0,hyperliquid,BTC,59649.0
1782410400.0,hyperliquid,BTC,59368.0
1782411300.0,hyperliquid,BTC,59690.0
1782412200.0,hyperliquid,BTC,59401.0
1782413100.0,hyperliquid,BTC,59466.0
1782414000.0,hyperliquid,BTC,59209.0
1782414900.0,hyperliquid,BTC,59312.0
1782415800.0,hyperliquid,BTC,59268.0
1782416700.0,hyperliquid,BTC,59283.0
1782417600.0,hyperliquid,BTC,59556.0
1782418500.0,hyperliquid,BTC,59601.0
1782419400.0,hyperliquid,BTC,59490.0
1782420300.0,hyperliquid,BTC,59422.0
1782421200.0,hyperliquid,BTC,59586.0
1782422100.0,hyperliquid,BTC,59677.0
1782423000.0,hyperliquid,BTC,59931.0
1782423900.0,hyperliquid,BTC,60180.0
1782424800.0,hyperliquid,BTC,59854.0
1782425700.0,hyperliquid,BTC,59759.0
1782426600.0,hyperliquid,BTC,59763.0
1782427500.0,hyperliquid,BTC,59811.0
1782428400.0,hyperliquid,BTC,59911.0
1782429300.0,hyperliquid,BTC,60070.0
1782430200.0,hyperliquid,BTC,59951.0
1782431100.0,hyperliquid,BTC,59759.0
1782432000.0,hyperliquid,BTC,59853.0
1782432900.0,hyperliquid,BTC,59737.0
1782433800.0,hyperliquid,BTC,59759.0
1782434700.0,hyperliquid,BTC,59634.0
1782435600.0,hyperliquid,BTC,59560.0
1782436500.0,hyperliquid,BTC,59257.0
1782437400.0,hyperliquid,BTC,59280.0
1782438300.0,hyperliquid,BTC,59405.0
1782439200.0,hyperliquid,BTC,58640.0
1782440100.0,hyperliquid,BTC,58854.0
1782441000.0,hyperliquid,BTC,58772.0
1782441900.0,hyperliquid,BTC,58518.0
1782442800.0,hyperliquid,BTC,58868.0
1782443700.0,hyperliquid,BTC,59066.0
1782444600.0,hyperliquid,BTC,59465.0
1782445500.0,hyperliquid,BTC,60025.0
1782446400.0,hyperliquid,BTC,59892.0
1782447300.0,hyperliquid,BTC,59962.0
1782448200.0,hyperliquid,BTC,59945.0
1782449100.0,hyperliquid,BTC,59892.0
1782450000.0,hyperliquid,BTC,59956.0
1782450900.0,hyperliquid,BTC,59930.0
1782451800.0,hyperliquid,BTC,59852.0
1782452700.0,hyperliquid,BTC,59920.0
1782453600.0,hyperliquid,BTC,59681.0
1782454500.0,hyperliquid,BTC,60012.0
1782455400.0,hyperliquid,BTC,60367.0
1782456300.0,hyperliquid,BTC,60292.0
1782457200.0,hyperliquid,BTC,60475.0
1782458100.0,hyperliquid,BTC,60559.0
1782459000.0,hyperliquid,BTC,60556.0
1782459900.0,hyperliquid,BTC,60500.0
1782460800.0,hyperliquid,BTC,60224.0
1782461700.0,hyperliquid,BTC,60281.0
1782462600.0,hyperliquid,BTC,60179.0
1782463500.0,hyperliquid,BTC,60211.0
1782464400.0,hyperliquid,BTC,60145.0
1782465300.0,hyperliquid,BTC,60094.0
1782466200.0,hyperliquid,BTC,59967.0
1782467100.0,hyperliquid,BTC,59705.0
1782468000.0,hyperliquid,BTC,59719.0
1782468900.0,hyperliquid,BTC,59696.0
1782469800.0,hyperliquid,BTC,59523.0
1782470700.0,hyperliquid,BTC,59283.0
1782471600.0,hyperliquid,BTC,59454.0
1782472500.0,hyperliquid,BTC,59388.0
1782473400.0,hyperliquid,BTC,59420.0
1782474300.0,hyperliquid,BTC,59387.0
1782475200.0,hyperliquid,BTC,59432.0
1782476100.0,hyperliquid,BTC,59707.0
1782477000.0,hyperliquid,BTC,59114.0
1782477900.0,hyperliquid,BTC,59146.0
1782478800.0,hyperliquid,BTC,59056.0
1782479700.0,hyperliquid,BTC,58874.0
1782480600.0,hyperliquid,BTC,59452.0
1782481500.0,hyperliquid,BTC,60143.0
1782482400.0,hyperliquid,BTC,59962.0
1782483300.0,hyperliquid,BTC,60031.0
1782484200.0,hyperliquid,BTC,59564.0
1782485100.0,hyperliquid,BTC,59557.0
1782486000.0,hyperliquid,BTC,59800.0
1782486900.0,hyperliquid,BTC,60162.0
1782487800.0,hyperliquid,BTC,60396.0
1782488700.0,hyperliquid,BTC,60300.0
1782489600.0,hyperliquid,BTC,60136.0
1782490500.0,hyperliquid,BTC,60008.0
1782491400.0,hyperliquid,BTC,60031.0
1782492300.0,hyperliquid,BTC,60003.0
1782493200.0,hyperliquid,BTC,60177.0
1782494100.0,hyperliquid,BTC,60149.0
1782495000.0,hyperliquid,BTC,60037.0
1782495900.0,hyperliquid,BTC,59992.0
1782496800.0,hyperliquid,BTC,60048.0
1782497700.0,hyperliquid,BTC,59794.0
1782498600.0,hyperliquid,BTC,59740.0
1782499500.0,hyperliquid,BTC,59634.0
1782500400.0,hyperliquid,BTC,59992.0
1782501300.0,hyperliquid,BTC,59896.0
1782502200.0,hyperliquid,BTC,59852.0
1782503100.0,hyperliquid,BTC,59736.0
1782504000.0,hyperliquid,BTC,59691.0
1782504900.0,hyperliquid,BTC,59748.0
1782505800.0,hyperliquid,BTC,59625.0
1782506700.0,hyperliquid,BTC,59684.0
1782507600.0,hyperliquid,BTC,59731.0
1782508500.0,hyperliquid,BTC,59849.0
1782509400.0,hyperliquid,BTC,59995.0
1782510300.0,hyperliquid,BTC,59882.0
1782511200.0,hyperliquid,BTC,59882.0
1782512100.0,hyperliquid,BTC,59861.0
1782513000.0,hyperliquid,BTC,59936.0
1782513900.0,hyperliquid,BTC,60009.0
1782514800.0,hyperliquid,BTC,60048.0
1782515700.0,hyperliquid,BTC,59948.0
1782516600.0,hyperliquid,BTC,60033.0
1782517500.0,hyperliquid,BTC,60074.0
1782518400.0,hyperliquid,BTC,60084.0
1782519300.0,hyperliquid,BTC,60012.0
1782520200.0,hyperliquid,BTC,59941.0
1782521100.0,hyperliquid,BTC,60026.0
1782522000.0,hyperliquid,BTC,59936.0
1782522900.0,hyperliquid,BTC,59964.0
1782523800.0,hyperliquid,BTC,59934.0
1782524700.0,hyperliquid,BTC,59915.0
1782525600.0,hyperliquid,BTC,60082.0
1782526500.0,hyperliquid,BTC,60275.0
1782527400.0,hyperliquid,BTC,60266.0
1782528300.0,hyperliquid,BTC,60257.0
1782529200.0,hyperliquid,BTC,60147.0
1782530100.0,hyperliquid,BTC,60286.0
1782531000.0,hyperliquid,BTC,60285.0
1782531900.0,hyperliquid,BTC,60280.0
1782532800.0,hyperliquid,BTC,60383.0
1782533700.0,hyperliquid,BTC,60370.0
1782534600.0,hyperliquid,BTC,60348.0
1782535500.0,hyperliquid,BTC,60210.0
1782536400.0,hyperliquid,BTC,60275.0
1782537300.0,hyperliquid,BTC,60130.0
1782538200.0,hyperliquid,BTC,60192.0
1782539100.0,hyperliquid,BTC,60213.0
1782540000.0,hyperliquid,BTC,60105.0
1782540900.0,hyperliquid,BTC,60175.0
1782541800.0,hyperliquid,BTC,60381.0
1782542700.0,hyperliquid,BTC,60345.0
1782543600.0,hyperliquid,BTC,60289.0
1782544500.0,hyperliquid,BTC,60405.0
1782545400.0,hyperliquid,BTC,60419.0
1782546300.0,hyperliquid,BTC,60518.0
1782547200.0,hyperliquid,BTC,60457.0
1782548100.0,hyperliquid,BTC,60419.0
1782549000.0,hyperliquid,BTC,60341.0
1782549900.0,hyperliquid,BTC,60426.0
1782550800.0,hyperliquid,BTC,60328.0
1782551700.0,hyperliquid,BTC,60333.0
1782552600.0,hyperliquid,BTC,60373.0
1782553500.0,hyperliquid,BTC,60393.0
1782554400.0,hyperliquid,BTC,60440.0
1782555300.0,hyperliquid,BTC,60428.0
1782556200.0,hyperliquid,BTC,60395.0
1782557100.0,hyperliquid,BTC,60383.0
1782558000.0,hyperliquid,BTC,60371.0
1782558900.0,hyperliquid,BTC,60227.0
1782559800.0,hyperliquid,BTC,60230.0
1782560700.0,hyperliquid,BTC,60338.0
1782561600.0,hyperliquid,BTC,60256.0
1782562500.0,hyperliquid,BTC,60305.0
1782563400.0,hyperliquid,BTC,60299.0
