ts,side,price,size
1782184500.001,buy,64065.0,27.95814
1782185400.0,buy,64064.0,32.418835
1782185400.001,sell,63936.0,32.418835
1782186300.0,sell,63965.0,83.8378
1782186300.001,buy,64046.0,83.8378
1782187200.0,buy,64068.0,90.599965
1782187200.001,sell,63984.0,90.599965
1782188100.0,buy,64027.0,101.190205
1782188100.001,sell,63887.0,101.190205
1782189000.0,buy,63952.0,205.496655
1782189000.001,sell,63764.0,205.496655
1782189900.0,buy,63825.0,309.93475
1782189900.001,sell,63572.0,309.93475
1782190800.0,buy,63705.0,123.06726
1782190800.001,sell,63587.0,123.06726
1782191700.0,buy,63652.0,287.397605
1782191700.001,sell,63358.0,287.397605
1782192600.0,buy,63495.0,242.73042
1782192600.001,sell,63365.0,242.73042
1782193500.0,buy,63432.0,114.617015
1782193500.001,sell,63331.0,114.617015
1782194400.0,buy,63372.0,484.314535
1782194400.001,sell,63100.0,484.314535
1782195300.0,buy,63250.0,1753.34533
1782195300.001,sell,62532.0,1753.34533
1782196200.0,sell,62657.0,519.01346
1782196200.001,buy,62963.0,519.01346
1782197100.0,buy,63008.0,126.393655
1782197100.001,sell,62872.0,126.393655
1782198000.0,sell,62856.0,158.339375
1782198000.001,buy,63028.0,158.339375
1782198900.0,buy,63051.0,215.01632
1782198900.001,sell,62950.0,215.01632
1782199800.0,buy,62995.0,286.173255
1782199800.001,sell,62843.0,286.173255
1782200700.0,buy,62963.0,73.245225
1782200700.001,sell,62832.0,73.245225
1782201600.0,buy,62910.0,154.863275
1782201600.001,sell,62617.0,154.863275
1782202500.0,buy,62657.0,1256.202195
1782202500.001,sell,61901.0,1256.202195
1782203400.0,sell,62000.0,631.40491
1782203400.001,buy,62409.0,631.40491
1782204300.0,buy,62418.0,294.43592
1782204300.001,sell,62267.0,294.43592
1782205200.0,sell,62308.0,373.37114
1782205200.001,buy,62433.0,373.37114
1782206100.0,sell,62399.0,106.655175
1782206100.001,buy,62478.0,106.655175
1782207000.0,buy,62478.0,109.342905
1782207000.001,sell,62309.0,109.342905
1782207900.0,sell,62312.0,130.89219
1782207900.001,buy,62388.0,130.89219
1782208800.0,sell,62348.0,204.383425
1782208800.001,buy,62549.0,204.383425
1782209700.0,buy,62430.0,88.27285
1782209700.001,sell,62306.0,88.27285
1782210600.0,buy,62341.0,102.35032
1782210600.001,sell,62202.0,102.35032
1782211500.0,sell,62216.0,196.396355
1782211500.001,buy,62316.0,196.396355
1782212400.0,sell,62294.0,181.97481
1782212400.001,buy,62394.0,181.97481
1782213300.0,sell,62356.0,305.47814
1782213300.001,buy,62549.0,305.47814
1782214200.0,sell,62516.0,156.410615
1782214200.001,buy,62617.0,156.410615
1782215100.0,buy,62574.0,148.071035
1782215100.001,sell,62391.0,148.071035
1782216000.0,buy,62537.0,124.247315
1782216000.001,sell,62377.0,124.247315
1782216900.0,buy,62424.0,65.52429
1782216900.001,sell,62319.0,65.52429
1782217800.0,buy,62453.0,62.427065
1782217800.001,sell,62274.0,62.427065
1782218700.0,buy,62312.0,166.79012
1782218700.001,sell,62190.0,166.79012
1782219600.0,buy,62260.0,443.01389
1782219600.001,sell,62030.0,443.01389
1782220500.0,buy,62145.0,190.39792
1782220500.001,sell,62000.0,190.39792
1782221400.0,sell,61935.0,1009.304275
1782221400.001,buy,62421.0,1009.304275
1782222300.0,sell,62258.0,596.99428
1782222300.001,buy,62517.0,596.99428
1782223200.0,sell,62408.0,276.251705
1782223200.001,buy,62724.0,276.251705
1782224100.0,buy,62818.0,603.55674
1782224100.001,sell,62424.0,603.55674
1782225000.0,buy,62747.0,229.59193
1782225000.001,sell,62427.0,229.59193
1782225900.0,buy,62577.0,158.73348
1782225900.001,sell,62390.0,158.73348
1782226800.0,buy,62479.0,152.778155
1782226800.001,sell,62279.0,152.778155
1782227700.0,buy,62350.0,256.402425
1782227700.001,sell,62157.0,256.402425
1782228600.0,sell,62239.0,350.35399
1782228600.001,buy,62471.0,350.35399
1782229500.0,sell,62175.0,184.41305
1782229500.001,buy,62464.0,184.41305
1782230400.0,sell,62396.0,790.622965
1782230400.001,buy,62794.0,790.622965
1782231300.0,buy,62788.0,241.47926
1782231300.001,sell,62545.0,241.47926
1782232200.0,sell,62549.0,82.60276
1782232200.001,buy,62628.0,82.60276
1782233100.0,buy,62605.0,68.176865
1782233100.001,sell,62467.0,68.176865
1782234000.0,buy,62526.0,77.32006
1782234000.001,sell,62391.0,77.32006
1782234900.0,sell,62403.0,86.33965
1782234900.001,buy,62630.0,86.33965
1782235800.0,buy,62664.0,103.06606
1782235800.001,sell,62479.0,103.06606
1782236700.0,buy,62529.0,60.076345
1782236700.001,sell,62300.0,60.076345
1782237600.0,sell,62241.0,91.70517
1782237600.001,buy,62424.0,91.70517
1782238500.0,buy,62381.0,104.36379
1782238500.001,sell,62294.0,104.36379
1782239400.0,buy,62320.0,140.411845
1782239400.001,sell,62110.0,140.411845
1782240300.0,sell,62080.0,168.73413
1782240300.001,buy,62243.0,168.73413
1782241200.0,sell,62204.0,114.963235
1782241200.001,buy,62398.0,114.963235
1782242100.0,sell,62229.0,98.82168
1782242100.001,buy,62417.0,98.82168
1782243000.0,buy,62453.0,83.27691
1782243000.001,sell,62276.0,83.27691
1782243900.0,sell,62246.0,40.996465
1782243900.001,buy,62398.0,40.996465
1782244800.0,sell,62366.0,135.44729
1782244800.001,buy,62507.0,135.44729
1782245700.0,sell,62388.0,47.642245
1782245700.001,buy,62490.0,47.642245
1782246600.0,buy,62471.0,19.417815
1782246600.001,sell,62426.0,19.417815
1782247500.0,buy,62449.0,81.368915
1782247500.001,sell,62357.0,81.368915
1782248400.0,sell,62440.0,85.32858
1782248400.001,buy,62584.0,85.32858
1782249300.0,sell,62451.0,50.425595
1782249300.001,buy,62554.0,50.425595
1782250200.0,sell,62527.0,42.609275
1782250200.001,buy,62611.0,42.609275
1782251100.0,buy,62638.0,78.7308
1782251100.001,sell,62558.0,78.7308
1782252000.0,sell,62565.0,140.526035
1782252000.001,buy,62752.0,140.526035
1782252900.0,buy,62757.0,169.87223
1782252900.001,sell,62535.0,169.87223
1782253800.0,buy,62601.0,92.180805
1782253800.001,sell,62508.0,92.180805
1782254700.0,sell,62505.0,43.934975
1782254700.001,buy,62593.0,43.934975
1782255600.0,buy,62585.0,272.387715
1782255600.001,sell,62500.0,272.387715
1782256500.0,sell,62500.0,115.43292
1782256500.001,buy,62672.0,115.43292
1782257400.0,buy,62658.0,90.621585
1782257400.001,sell,62571.0,90.621585
1782258300.0,sell,62589.0,73.028085
1782258300.001,buy,62768.0,73.028085
1782259200.0,sell,62706.0,218.52617
1782259200.001,buy,62885.0,218.52617
1782260100.0,buy,62900.0,126.57259
1782260100.001,sell,62795.0,126.57259
1782261000.0,sell,62768.0,122.329535
1782261000.001,buy,63000.0,122.329535
1782261900.0,sell,62878.0,45.609785
1782261900.001,buy,63000.0,45.609785
1782262800.0,buy,63006.0,169.422915
1782262800.001,sell,62828.0,169.422915
1782263700.0,buy,62960.0,79.233275
1782263700.001,sell,62751.0,79.233275
1782264600.0,sell,62887.0,303.61607
1782264600.001,buy,63087.0,303.61607
1782265500.0,buy,62999.0,55.27011
1782265500.001,sell,62904.0,55.27011
1782266400.0,buy,62984.0,100.627725
1782266400.001,sell,62785.0,100.627725
1782267300.0,buy,62842.0,61.63496
1782267300.001,sell,62663.0,61.63496
1782268200.0,buy,62791.0,194.47815
1782268200.001,sell,62600.0,194.47815
1782269100.0,buy,62757.0,88.0613
1782269100.001,sell,62573.0,88.0613
1782270000.0,buy,62656.0,117.98984
1782270000.001,sell,62547.0,117.98984
1782270900.0,sell,62441.0,314.50957
1782270900.001,buy,62649.0,314.50957
1782271800.0,sell,62647.0,90.1406
1782271800.001,buy,62808.0,90.1406
1782272700.0,buy,62812.0,54.27069
1782272700.001,sell,62703.0,54.27069
1782273600.0,buy,62732.0,60.004745
1782273600.001,sell,62615.0,60.004745
1782274500.0,buy,62676.0,83.752415
1782274500.001,sell,62511.0,83.752415
1782275400.0,sell,62570.0,112.07638
1782275400.001,buy,62728.0,112.07638
1782276300.0,sell,62645.0,36.580625
1782276300.001,buy,62778.0,36.580625
1782277200.0,sell,62690.0,109.081535
1782277200.001,buy,62824.0,109.081535
1782278100.0,sell,62764.0,98.485675
1782278100.001,buy,62876.0,98.485675
1782279000.0,sell,62842.0,683.098785
1782279000.001,buy,63065.0,683.098785
1782279900.0,buy,62929.0,54.477115
1782279900.001,sell,62832.0,54.477115
1782280800.0,buy,62863.0,81.002205
1782280800.001,sell,62737.0,81.002205
1782281700.0,sell,62763.0,13.221785
1782281700.001,buy,62885.0,13.221785
1782282600.0,buy,62856.0,92.69604
1782282600.001,sell,62748.0,92.69604
1782283500.0,buy,62762.0,106.56163
1782283500.001,sell,62700.0,106.56163
1782284400.0,sell,62648.0,146.55102
1782284400.001,buy,62821.0,146.55102
1782285300.0,buy,62784.0,53.766875
1782285300.001,sell,62641.0,53.766875
1782286200.0,sell,62602.0,49.417355
1782286200.001,buy,62696.0,49.417355
1782287100.0,buy,62706.0,157.189395
1782287100.001,sell,62568.0,157.189395
1782288000.0,sell,62578.0,61.16331
1782288000.001,buy,62667.0,61.16331
1782288900.0,sell,62616.0,95.079695
1782288900.001,buy,62688.0,95.079695
1782289800.0,sell,62647.0,146.043905
1782289800.001,buy,62781.0,146.043905
1782290700.0,sell,62721.0,69.2003
1782290700.001,buy,62791.0,69.2003
1782291600.0,buy,62781.0,67.206475
1782291600.001,sell,62654.0,67.206475
1782292500.0,buy,62754.0,18.72223
1782292500.001,sell,62666.0,18.72223
1782293400.0,buy,62678.0,29.32671
1782293400.001,sell,62610.0,29.32671
1782294300.0,sell,62615.0,17.41693
1782294300.001,buy,62688.0,17.41693
1782295200.0,buy,62658.0,74.92127
1782295200.001,sell,62532.0,74.92127
1782296100.0,buy,62604.0,160.856635
1782296100.001,sell,62467.0,160.856635
1782297000.0,sell,62492.0,38.24855
1782297000.001,buy,62601.0,38.24855
1782297900.0,buy,62573.0,101.142765
1782297900.001,sell,62400.0,101.142765
1782298800.0,buy,62450.0,265.12147
1782298800.001,sell,62293.0,265.12147
1782299700.0,buy,62385.0,70.882015
1782299700.001,sell,62293.0,70.882015
1782300600.0,sell,62355.0,240.235345
1782300600.001,buy,62729.0,240.235345
1782301500.0,sell,62697.0,598.061965
1782301500.001,buy,63196.0,598.061965
1782302400.0,buy,62939.0,168.151345
1782302400.001,sell,62783.0,168.151345
1782303300.0,buy,62870.0,89.028255
1782303300.001,sell,62731.0,89.028255
1782304200.0,sell,62731.0,119.781705
1782304200.001,buy,62884.0,119.781705
1782305100.0,buy,62830.0,178.253025
1782305100.001,sell,62555.0,178.253025
1782306000.0,buy,62595.0,874.75269
1782306000.001,sell,61938.0,874.75269
1782306900.0,buy,62199.0,778.300415
1782306900.001,sell,61659.0,778.300415
1782307800.0,buy,62130.0,1093.353405
1782307800.001,sell,61389.0,1093.353405
1782308700.0,buy,61629.0,810.80172
1782308700.001,sell,61223.0,810.80172
1782309600.0,buy,61444.0,606.79175
1782309600.001,sell,61100.0,606.79175
1782310500.0,sell,60856.0,1202.75483
1782310500.001,buy,61292.0,1202.75483
1782311400.0,buy,61349.0,353.00876
1782311400.001,sell,61034.0,353.00876
1782312300.0,buy,61224.0,267.564735
1782312300.001,sell,60927.0,267.564735
1782313200.0,buy,61087.0,325.390535
1782313200.001,sell,60820.0,325.390535
1782314100.0,buy,61110.0,297.80355
1782314100.001,sell,60804.0,297.80355
1782315000.0,buy,60848.0,666.53945
1782315000.001,sell,60509.0,666.53945
1782315900.0,buy,60552.0,792.07721
1782315900.001,sell,60227.0,792.07721
1782316800.0,sell,60185.0,606.447145
1782316800.001,buy,60530.0,606.447145
1782317700.0,sell,60406.0,309.425395
1782317700.001,buy,60639.0,309.425395
1782318600.0,buy,60541.0,440.03533
1782318600.001,sell,60140.0,440.03533
1782319500.0,buy,60225.0,1840.422425
1782319500.001,sell,59565.0,1840.422425
1782320400.0,buy,60026.0,646.948145
1782320400.001,sell,59698.0,646.948145
1782321300.0,buy,59841.0,1281.972695
1782321300.001,sell,59300.0,1281.972695
1782322200.0,buy,59720.0,615.078135
1782322200.001,sell,59265.0,615.078135
1782323100.0,sell,59060.0,1276.111595
1782323100.001,buy,59459.0,1276.111595
1782324000.0,sell,59280.0,487.770365
1782324000.001,buy,59597.0,487.770365
1782324900.0,sell,59555.0,508.071315
1782324900.001,buy,59914.0,508.071315
1782325800.0,buy,59719.0,430.49669
1782325800.001,sell,59460.0,430.49669
1782326700.0,sell,59387.0,366.46718
1782326700.001,buy,59624.0,366.46718
1782327600.0,sell,59495.0,268.625065
1782327600.001,buy,59699.0,268.625065
1782328500.0,sell,59562.0,246.24122
1782328500.001,buy,59819.0,246.24122
1782329400.0,buy,59888.0,199.757165
1782329400.001,sell,59708.0,199.757165
1782330300.0,sell,59721.0,211.783665
1782330300.001,buy,59966.0,211.783665
1782331200.0,sell,59823.0,1468.42709
1782331200.001,buy,60795.0,1468.42709
1782332100.0,sell,60552.0,731.10527
1782332100.001,buy,60795.0,731.10527
1782333000.0,sell,60651.0,662.081705
1782333000.001,buy,60885.0,662.081705
1782333900.0,sell,60840.0,487.023975
1782333900.001,buy,61181.0,487.023975
1782334800.0,buy,60989.0,460.13794
1782334800.001,sell,60640.0,460.13794
1782335700.0,sell,60664.0,107.16746
1782335700.001,buy,60879.0,107.16746
1782336600.0,sell,60767.0,151.4604
1782336600.001,buy,61100.0,151.4604
1782337500.0,sell,60980.0,142.55827
1782337500.001,buy,61115.0,142.55827
1782338400.0,buy,61231.0,135.78134
1782338400.001,sell,60973.0,135.78134
1782339300.0,buy,60974.0,183.814655
1782339300.001,sell,60846.0,183.814655
1782340200.0,sell,60780.0,81.84959
1782340200.001,buy,60917.0,81.84959
1782341100.0,buy,60886.0,50.48337
1782341100.001,sell,60782.0,50.48337
1782342000.0,sell,60796.0,82.23456
1782342000.001,buy,60932.0,82.23456
1782342900.0,sell,60808.0,64.888645
1782342900.001,buy,61008.0,64.888645
1782343800.0,sell,60929.0,66.143155
1782343800.001,buy,61034.0,66.143155
1782344700.0,sell,60913.0,57.95933
1782344700.001,buy,61084.0,57.95933
1782345600.0,sell,61000.0,93.3876
1782345600.001,buy,61128.0,93.3876
1782346500.0,buy,61077.0,182.39289
1782346500.001,sell,60883.0,182.39289
1782347400.0,buy,60963.0,167.432395
1782347400.001,sell,60811.0,167.432395
1782348300.0,buy,60884.0,221.22098
1782348300.001,sell,60703.0,221.22098
1782349200.0,buy,60859.0,78.376585
1782349200.001,sell,60709.0,78.376585
1782350100.0,sell,60692.0,116.76057
1782350100.001,buy,60897.0,116.76057
1782351000.0,buy,60872.0,133.156705
1782351000.001,sell,60776.0,133.156705
1782351900.0,sell,60769.0,120.37526
1782351900.001,buy,60968.0,120.37526
1782352800.0,buy,60930.0,84.505875
1782352800.001,sell,60684.0,84.505875
1782353700.0,sell,60720.0,54.009385
1782353700.001,buy,60900.0,54.009385
1782354600.0,buy,60901.0,64.601285
1782354600.001,sell,60728.0,64.601285
1782355500.0,sell,60664.0,126.86569
1782355500.001,buy,60787.0,126.86569
1782356400.0,buy,60835.0,40.90663
1782356400.001,sell,60684.0,40.90663
1782357300.0,sell,60661.0,31.88965
1782357300.001,buy,60804.0,31.88965
1782358200.0,buy,60812.0,27.863925
1782358200.001,sell,60713.0,27.863925
1782359100.0,sell,60722.0,177.44738
1782359100.001,buy,60881.0,177.44738
1782360000.0,buy,60876.0,90.428205
1782360000.001,sell,60791.0,90.428205
1782360900.0,sell,60758.0,61.232995
1782360900.001,buy,60883.0,61.232995
1782361800.0,sell,60779.0,132.606875
1782361800.001,buy,60954.0,132.606875
1782362700.0,sell,60944.0,382.000125
1782362700.001,buy,61373.0,382.000125
1782363600.0,sell,61255.0,594.822015
1782363600.001,buy,61713.0,594.822015
1782364500.0,buy,61777.0,468.89174
1782364500.001,sell,61445.0,468.89174
1782365400.0,buy,61625.0,122.294345
1782365400.001,sell,61498.0,122.294345
1782366300.0,sell,61482.0,141.95809
1782366300.001,buy,61651.0,141.95809
1782367200.0,sell,61572.0,98.679875
1782367200.001,buy,61740.0,98.679875
1782368100.0,buy,61771.0,85.9461
1782368100.001,sell,61614.0,85.9461
1782369000.0,sell,61622.0,234.094045
1782369000.001,buy,61728.0,234.094045
1782369900.0,buy,61809.0,151.248305
1782369900.001,sell,61683.0,151.248305
1782370800.0,sell,61625.0,235.78039
1782370800.001,buy,61790.0,235.78039
1782371700.0,sell,61723.0,120.106085
1782371700.001,buy,61868.0,120.106085
1782372600.0,sell,61772.0,109.78821
1782372600.001,buy,61927.0,109.78821
1782373500.0,buy,61910.0,235.822005
1782373500.001,sell,61775.0,235.822005
1782374400.0,buy,61884.0,177.140455
1782374400.001,sell,61720.0,177.140455
1782375300.0,buy,61756.0,108.00692
1782375300.001,sell,61677.0,108.00692
1782376200.0,buy,61736.0,100.13832
1782376200.001,sell,61671.0,100.13832
1782377100.0,buy,61775.0,147.026615
1782377100.001,sell,61637.0,147.026615
1782378000.0,sell,61639.0,194.22246
1782378000.001,buy,61752.0,194.22246
1782378900.0,buy,61729.0,80.6562
1782378900.001,sell,61571.0,80.6562
1782379800.0,sell,61659.0,81.90014
1782379800.001,buy,61739.0,81.90014
1782380700.0,buy,61748.0,24.74441
1782380700.001,sell,61667.0,24.74441
1782381600.0,buy,61719.0,29.09439
1782381600.001,sell,61617.0,29.09439
1782382500.0,buy,61719.0,119.520605
1782382500.001,sell,61534.0,119.520605
1782383400.0,buy,61556.0,139.36484
1782383400.001,sell,61360.0,139.36484
1782384300.0,buy,61361.0,185.9251
1782384300.001,sell,61217.0,185.9251
1782385200.0,sell,61028.0,275.809415
1782385200.001,buy,61330.0,275.809415
1782386100.0,buy,61384.0,207.864655
1782386100.001,sell,61210.0,207.864655
1782387000.0,sell,61211.0,106.48097
1782387000.001,buy,61358.0,106.48097
1782387900.0,buy,61285.0,144.975575
1782387900.001,sell,61115.0,144.975575
1782388800.0,buy,61336.0,109.919845
1782388800.001,sell,61120.0,109.919845
1782389700.0,buy,61239.0,172.57161
1782389700.001,sell,61037.0,172.57161
1782390600.0,sell,61065.0,441.853125
1782390600.001,buy,61700.0,441.853125
1782391500.0,buy,61376.0,326.128435
1782391500.001,sell,61131.0,326.128435
1782392400.0,sell,61139.0,83.295075
1782392400.001,buy,61336.0,83.295075
1782393300.0,buy,61325.0,55.824945
1782393300.001,sell,61166.0,55.824945
1782394200.0,buy,61310.0,1668.457315
1782394200.001,sell,60029.0,1668.457315
1782395100.0,buy,60200.0,4685.14536
1782395100.001,sell,58062.0,4685.14536
1782396000.0,sell,58236.0,2943.44425
1782396000.001,buy,59700.0,2943.44425
1782396900.0,sell,58735.0,1493.46099
1782396900.001,buy,59522.0,1493.46099
1782397800.0,sell,59134.0,2409.838275
1782397800.001,buy,60465.0,2409.838275
1782398700.0,buy,59769.0,532.85715
1782398700.001,sell,59309.0,532.85715
1782399600.0,buy,59439.0,930.89692
1782399600.001,sell,59006.0,930.89692
1782400500.0,sell,58819.0,1127.2934
1782400500.001,buy,59350.0,1127.2934
1782401400.0,buy,59504.0,400.180975
1782401400.001,sell,59040.0,400.180975
1782402300.0,sell,59143.0,586.4276
1782402300.001,buy,59620.0,586.4276
1782403200.0,sell,59438.0,781.449335
1782403200.001,buy,60030.0,781.449335
1782404100.0,buy,59815.0,183.480885
1782404100.001,sell,59647.0,183.480885
1782405000.0,buy,59718.0,776.77029
1782405000.001,sell,59200.0,776.77029
1782405900.0,sell,59117.0,312.641225
1782405900.001,buy,59352.0,312.641225
1782406800.0,sell,59102.0,439.236195
1782406800.001,buy,59430.0,439.236195
1782407700.0,sell,59302.0,475.742865
1782407700.001,buy,59581.0,475.742865
1782408600.0,buy,59699.0,298.530605
1782408600.001,sell,59468.0,298.530605
1782409500.0,sell,59410.0,217.75533
1782409500.001,buy,59653.0,217.75533
1782410400.0,buy,59759.0,341.818445
1782410400.001,sell,59367.0,341.818445
1782411300.0,sell,59364.0,267.000375
1782411300.001,buy,59715.0,267.000375
1782412200.0,buy,59691.0,142.89004
1782412200.001,sell,59374.0,142.89004
1782413100.0,sell,59332.0,236.65139
1782413100.001,buy,59561.0,236.65139
1782414000.0,buy,59490.0,167.68003
1782414000.001,sell,59193.0,167.68003
1782414900.0,sell,59136.0,414.60429
1782414900.001,buy,59322.0,414.60429
1782415800.0,buy,59405.0,157.435565
1782415800.001,sell,59251.0,157.435565
1782416700.0,sell,59152.0,145.880605
1782416700.001,buy,59331.0,145.880605
1782417600.0,sell,59284.0,400.1588
1782417600.001,buy,59710.0,400.1588
1782418500.0,sell,59528.0,202.02325
1782418500.001,buy,59706.0,202.02325
1782419400.0,buy,59634.0,120.616535
1782419400.001,sell,59373.0,120.616535
1782420300.0,buy,59490.0,68.09443
1782420300.001,sell,59303.0,68.09443
1782421200.0,sell,59418.0,77.052065
1782421200.001,buy,59587.0,77.052065
1782422100.0,sell,59518.0,90.627945
1782422100.001,buy,59681.0,90.627945
1782423000.0,sell,59672.0,348.02717
1782423000.001,buy,59974.0,348.02717
1782423900.0,sell,59868.0,413.217735
1782423900.001,buy,60210.0,413.217735
1782424800.0,buy,60180.0,245.26443
1782424800.001,sell,59841.0,245.26443
1782425700.0,buy,59981.0,101.455495
1782425700.001,sell,59759.0,101.455495
1782426600.0,sell,59718.0,80.877375
1782426600.001,buy,59847.0,80.877375
1782427500.0,sell,59699.0,98.2518
1782427500.001,buy,59898.0,98.2518
1782428400.0,sell,59764.0,141.238755
1782428400.001,buy,59924.0,141.238755
1782429300.0,sell,59894.0,174.88751
1782429300.001,buy,60138.0,174.88751
1782430200.0,buy,60166.0,148.47026
1782430200.001,sell,59923.0,148.47026
1782431100.0,buy,59951.0,210.77536
1782431100.001,sell,59691.0,210.77536
1782432000.0,sell,59734.0,52.180355
1782432000.001,buy,59871.0,52.180355
1782432900.0,buy,59853.0,95.778825
1782432900.001,sell,59675.0,95.778825
1782433800.0,sell,59677.0,64.189865
1782433800.001,buy,59844.0,64.189865
1782434700.0,buy,59782.0,80.289575
1782434700.001,sell,59595.0,80.289575
1782435600.0,buy,59747.0,170.435575
1782435600.001,sell,59405.0,170.435575
1782436500.0,buy,59634.0,276.23498
1782436500.001,sell,59257.0,276.23498
1782437400.0,sell,59192.0,164.539735
1782437400.001,buy,59342.0,164.539735
1782438300.0,sell,59233.0,59.223905
1782438300.001,buy,59406.0,59.223905
1782439200.0,buy,59411.0,374.389885
1782439200.001,sell,58620.0,374.389885
1782440100.0,sell,58308.0,761.388605
1782440100.001,buy,58857.0,761.388605
1782441000.0,buy,58983.0,291.48296
1782441000.001,sell,58656.0,291.48296
1782441900.0,buy,58789.0,258.15137
1782441900.001,sell,58397.0,258.15137
1782442800.0,sell,58311.0,334.617565
1782442800.001,buy,58930.0,334.617565
1782443700.0,sell,58769.0,212.535675
1782443700.001,buy,59160.0,212.535675
1782444600.0,sell,58981.0,419.125265
1782444600.001,buy,59495.0,419.125265
1782445500.0,sell,59453.0,1179.25634
1782445500.001,buy,60091.0,1179.25634
1782446400.0,buy,60066.0,791.256915
1782446400.001,sell,59812.0,791.256915
1782447300.0,sell,59864.0,498.77436
1782447300.001,buy,60212.0,498.77436
1782448200.0,buy,59993.0,109.03376
1782448200.001,sell,59863.0,109.03376
1782449100.0,buy,59956.0,146.09644
1782449100.001,sell,59804.0,146.09644
1782450000.0,sell,59809.0,219.37542
1782450000.001,buy,59956.0,219.37542
1782450900.0,buy,60008.0,330.33432
1782450900.001,sell,59697.0,330.33432
1782451800.0,buy,60017.0,161.42037
1782451800.001,sell,59835.0,161.42037
1782452700.0,sell,59752.0,84.74019
1782452700.001,buy,59947.0,84.74019
1782453600.0,buy,59920.0,272.41117
1782453600.001,sell,59670.0,272.41117
1782454500.0,sell,59671.0,345.520025
1782454500.001,buy,60065.0,345.520025
1782455400.0,sell,59916.0,509.34501
1782455400.001,buy,60377.0,509.34501
1782456300.0,buy,60421.0,308.19621
1782456300.001,sell,60202.0,308.19621
1782457200.0,sell,60249.0,282.17414
1782457200.001,buy,60500.0,282.17414
1782458100.0,sell,60435.0,384.100195
1782458100.001,buy,60660.0,384.100195
1782459000.0,buy,60726.0,153.244335
1782459000.001,sell,60528.0,153.244335
1782459900.0,buy,60600.0,121.743325
1782459900.001,sell,60465.0,121.743325
1782460800.0,buy,60542.0,283.212845
1782460800.001,sell,60193.0,283.212845
1782461700.0,sell,60145.0,316.77065
1782461700.001,buy,60340.0,316.77065
1782462600.0,buy,60318.0,236.924175
1782462600.001,sell,60114.0,236.924175
1782463500.0,sell,60112.0,264.691915
1782463500.001,buy,60246.0,264.691915
1782464400.0,buy,60227.0,119.15019
1782464400.001,sell,60050.0,119.15019
1782465300.0,buy,60146.0,96.65151
1782465300.001,sell,60055.0,96.65151
1782466200.0,buy,60097.0,109.205795
1782466200.001,sell,59920.0,109.205795
1782467100.0,buy,59997.0,283.283
1782467100.001,sell,59554.0,283.283
1782468000.0,sell,59619.0,238.131035
1782468000.001,buy,59792.0,238.131035
1782468900.0,buy,59831.0,97.63597
1782468900.001,sell,59689.0,97.63597
1782469800.0,buy,59781.0,272.030295
1782469800.001,sell,59427.0,272.030295
1782470700.0,buy,59534.0,174.34181
1782470700.001,sell,59207.0,174.34181
1782471600.0,sell,59242.0,88.422695
1782471600.001,buy,59563.0,88.422695
1782472500.0,buy,59473.0,85.780535
1782472500.001,sell,59339.0,85.780535
1782473400.0,sell,59357.0,95.58163
1782473400.001,buy,59499.0,95.58163
1782474300.0,buy,59427.0,64.7547
1782474300.001,sell,59257.0,64.7547
1782475200.0,sell,59320.0,181.031635
1782475200.001,buy,59491.0,181.031635
1782476100.0,sell,59432.0,429.376755
1782476100.001,buy,59707.0,429.376755
1782477000.0,buy,59979.0,1111.29368
1782477000.001,sell,58922.0,1111.29368
1782477900.0,sell,59032.0,1001.6858
1782477900.001,buy,59578.0,1001.6858
1782478800.0,buy,59232.0,534.287925
1782478800.001,sell,58915.0,534.287925
1782479700.0,buy,59137.0,918.126605
1782479700.001,sell,58482.0,918.126605
1782480600.0,sell,58816.0,918.289005
1782480600.001,buy,59493.0,918.289005
1782481500.0,sell,59307.0,782.86243
1782481500.001,buy,60188.0,782.86243
1782482400.0,buy,60258.0,498.52021
1782482400.001,sell,59790.0,498.52021
1782483300.0,sell,59790.0,252.23661
1782483300.001,buy,60220.0,252.23661
1782484200.0,buy,60036.0,541.917155
1782484200.001,sell,59508.0,541.917155
1782485100.0,buy,59873.0,564.62058
1782485100.001,sell,59354.0,564.62058
1782486000.0,sell,59549.0,289.46667
1782486000.001,buy,60058.0,289.46667
1782486900.0,sell,59759.0,402.96136
1782486900.001,buy,60356.0,402.96136
1782487800.0,sell,60110.0,439.791895
1782487800.001,buy,60477.0,439.791895
1782488700.0,buy,60406.0,350.87513
1782488700.001,sell,60108.0,350.87513
1782489600.0,buy,60543.0,322.459845
1782489600.001,sell,60125.0,322.459845
1782490500.0,buy,60252.0,276.2896
1782490500.001,sell,59931.0,276.2896
1782491400.0,sell,60007.0,143.975905
1782491400.001,buy,60350.0,143.975905
1782492300.0,buy,60145.0,68.61581
1782492300.001,sell,59979.0,68.61581
1782493200.0,sell,59977.0,98.588435
1782493200.001,buy,60256.0,98.588435
1782494100.0,buy,60220.0,74.646315
1782494100.001,sell,60005.0,74.646315
1782495000.0,buy,60187.0,90.846655
1782495000.001,sell,59920.0,90.846655
1782495900.0,buy,60076.0,58.911275
1782495900.001,sell,59925.0,58.911275
1782496800.0,sell,59980.0,80.834825
1782496800.001,buy,60127.0,80.834825
1782497700.0,buy,60084.0,140.07118
1782497700.001,sell,59770.0,140.07118
